store_nbr,sales_2013,sales_2014,sales_2015,pct_14_13,pct_15_14,cat_14_13,cat_15_14,cat_tot,zip_cd,city_name,lat,long,promo_dep13,promo_dep14,promo_dep15
2951,55997466.72,56997807.03,59158676.86,0.017864028,0.037911456,100.00%,100.00%,8,19425,CHESTER SPRINGS,40.078,-75.687456,0.127,0.126,0.126
2955,67596609.16,58382148.05,59856985.4,-0.136315434,0.025261786,-100.00%,100.00%,6,89117,LAS VEGAS,36.130578,-115.296438,0.145,0.153,0.151
2956,64252017.75,67791808.13,69874187.65,0.055092284,0.030717274,100.00%,100.00%,8,21774,NEW MARKET,39.382574,-77.255947,0.122,0.114,0.116
2957,69807201.39,69327374.59,60295044.15,-0.0068736,-0.130285194,0.00%,-100.00%,1,7073,EAST RUTHERFORD,40.842389,-74.105832,0.129,0.139,0.145
2958,130041834.8,132110863,139515841.3,0.015910481,0.056051245,100.00%,100.00%,8,91436,ENCINO,34.15796,-118.49185,0.117,0.117,0.114
2959,74010386.97,73027496.71,74123535.48,-0.013280437,0.015008576,0.00%,100.00%,7,1923,DANVERS,42.549985,-70.933583,0.146,0.144,0.141
2960,46786549.88,44804542.22,45885130.28,-0.042362766,0.024117824,0.00%,100.00%,7,11777,PORT JEFFERSON,40.9422,-73.0666,0.12,0.117,0.124
2961,198772296.6,193609473.1,198775296.7,-0.025973557,0.026681668,0.00%,100.00%,7,11746,HUNTINGTON STATION,40.8279,-73.408621,0.138,0.141,0.141
2964,45067288.18,43769786.89,41848304.45,-0.028790312,-0.043899744,0.00%,0.00%,4,45039,MAINEVILLE,39.338313,-84.218025,0.15,0.149,0.147
2965,47363437.44,42094176.55,41863034.42,-0.111251657,-0.005491071,-100.00%,0.00%,3,30075,ROSWELL,34.061512,-84.402237,0.132,0.14,0.141
2966,66572852.03,67059321.46,65496459.03,0.007307324,-0.02330567,100.00%,0.00%,5,33484,DELRAY BEACH,26.453097,-80.146297,0.169,0.171,0.166
2967,65337073.56,66597150.39,65877413.89,0.019285786,-0.010807317,100.00%,0.00%,5,7420,HASKELL,41.028107,-74.296456,0.117,0.122,0.125
2968,136642392.7,134869132.5,128325657.2,-0.01297738,-0.048517219,0.00%,0.00%,4,7871,SPARTA,41.03161386,-74.63575374,0.114,0.114,0.116
2969,47681403.53,47362849.06,51762277.8,-0.006680895,0.092887755,0.00%,100.00%,7,19567,WOMELSDORF,40.3699,-76.1888,0.17,0.173,0.167
2970,55581103.79,49016270.77,46526150.7,-0.118112678,-0.050801908,-100.00%,-100.00%,0,8734,LANOKA HARBOR,39.861594,-74.174392,0.136,0.139,0.148
2972,33366310.39,30726920.48,31239097.98,-0.079103439,0.01666869,-100.00%,100.00%,6,19130,PHILADELPHIA,39.97123,-75.1599,0.155,0.149,0.155
2973,70992653.27,72971848.68,67132684.53,0.027878876,-0.080019408,100.00%,-100.00%,2,23223,RICHMOND,37.529414,-77.421447,0.11,0.108,0.109
2975,210703528.8,203224245.5,192570613.5,-0.035496716,-0.052423036,0.00%,-100.00%,1,11379,MIDDLE VILLAGE,40.713068,-73.871889,0.142,0.146,0.14
2976,65054608.97,60435589.5,55480481.76,-0.071002186,-0.081989897,-100.00%,-100.00%,0,76180,NORTH RICHLAND HILLS,32.862622,-97.186737,0.138,0.134,0.126
2977,85811341.14,83298988.06,73060300.05,-0.029277634,-0.122914915,0.00%,-100.00%,1,75067,LEWISVILLE,33.011455,-96.993723,0.114,0.12,0.12
2978,40627451.2,37024016.89,24345134.58,-0.08869457,-0.342450209,-100.00%,-100.00%,0,55414,MINNEAPOLIS,44.9796,-93.2343,0.132,0.146,0.164
2979,130607091.4,126334060.4,121185128.1,-0.032716685,-0.040756486,0.00%,0.00%,4,75214,DALLAS,32.835993,-96.760699,0.11,0.112,0.114
2981,108043396.6,105686510.8,102880688.1,-0.021814252,-0.026548541,0.00%,0.00%,4,60610,CHICAGO,41.904125,-87.62825,0.11,0.109,0.115
2982,34117738.87,42635110.87,43730587.2,0.249646439,0.02569423,100.00%,100.00%,8,33913,FORT MYERS,26.5466077,-81.78779225,0.149,0.15,0.147
2985,85030663.07,88857471.03,77865832.39,0.045005035,-0.123699656,100.00%,-100.00%,2,11374,REGO PARK,40.730877,-73.860575,0.179,0.186,0.182
2986,54161550.39,58661524.32,60565928.39,0.083084289,0.032464279,100.00%,100.00%,8,19119,PHILADELPHIA,40.054071,-75.193161,0.126,0.135,0.131
2987,62201664.13,55587596.71,51682183.82,-0.106332644,-0.070256912,-100.00%,-100.00%,0,7035,LINCOLN PARK,40.922247,-74.303201,0.124,0.121,0.128
2988,107648410.3,86012777.44,70468586.75,-0.20098423,-0.180719553,-100.00%,-100.00%,0,77027,HOUSTON,29.74077,-95.45748,0.093,0.103,0.099
2989,35313238.73,31036813.19,32682156.69,-0.121099783,0.053012643,-100.00%,100.00%,6,89031,NORTH LAS VEGAS,36.260931,-115.206439,0.166,0.154,0.162
2990,35496541.06,30459247.88,30156664.99,-0.141909409,-0.009934024,-100.00%,0.00%,3,89108,LAS VEGAS,36.195378,-115.232206,0.159,0.162,0.158
2991,37505676.66,33995105.77,33116181.25,-0.093601055,-0.025854443,-100.00%,0.00%,3,76133,FORT WORTH,32.650384,-97.366243,0.162,0.161,0.162
2994,104358441.3,93315717.42,92876149.76,-0.105815339,-0.004710543,-100.00%,0.00%,3,95382,TURLOCK,37.52135541,-120.8480792,0.171,0.174,0.163
2995,26392102.38,26752524.12,30135786.42,0.013656424,0.126465162,100.00%,100.00%,8,77642,PORT ARTHUR,29.934383,-93.932384,0.182,0.195,0.203
2996,35296886.33,31389218.31,33595683.99,-0.110708576,0.070293744,-100.00%,100.00%,6,77657,LUMBERTON,30.25612,-94.21703,0.14,0.142,0.138
2997,46866309.89,48508123.27,54704908.72,0.035031847,0.127747376,100.00%,100.00%,8,33708,MADEIRA BEACH,27.80235868,-82.80198484,0.13,0.132,0.132
3000,29938855.89,27689411.9,26072979.27,-0.075134601,-0.058377283,-100.00%,-100.00%,0,32626,CHIEFLAND,29.500981,-82.869983,0.199,0.208,0.209
3001,49994987.75,49573128.91,52114816.39,-0.008438023,0.051271476,0.00%,100.00%,7,33767,CLEARWATER BEACH,27.980959,-82.826853,0.118,0.127,0.124
3003,51764044.59,41029797.13,36043811.23,-0.207368793,-0.121521096,-100.00%,-100.00%,0,32569,MARY ESTHER,30.409854,-86.654752,0.135,0.155,0.154
3004,39790898.18,39866698.56,39059541.61,0.001904968,-0.020246396,100.00%,0.00%,5,35405,TUSCALOOSA,33.12778,-87.55017,0.163,0.179,0.175
3005,33792839.93,30764250.75,31834421.48,-0.089622215,0.034786179,-100.00%,100.00%,6,77379,SPRING,30.009891,-95.515329,0.131,0.142,0.145
3006,39040964.74,34002355.5,33250754.11,-0.129059547,-0.022104392,-100.00%,0.00%,3,77080,HOUSTON,29.809256,-95.523986,0.156,0.169,0.163
3008,22801601.22,21237961.16,20417545.01,-0.068575888,-0.038629704,-100.00%,0.00%,3,45011,HAMILTON,39.394942,-84.547891,0.221,0.219,0.213
3009,113899788.6,107286409.1,105221391.4,-0.058063141,-0.01924771,-100.00%,0.00%,3,95682,CAMERON PARK,38.660548,-120.966596,0.155,0.154,0.157
3010,113638117.4,112039626,104088592.9,-0.014066508,-0.070966259,0.00%,-100.00%,1,11733,SETAUKET,40.94143,-73.10614,0.118,0.116,0.113
3011,71853064.34,72913762.76,73414085.17,0.014762048,0.006861838,100.00%,100.00%,8,19422,BLUE BELL,40.149301,-75.307762,0.143,0.14,0.14
3013,87202730.12,83930979.73,87038818.51,-0.037518899,0.037028506,0.00%,100.00%,7,30064,MARIETTA,33.968096,-84.666407,0.132,0.133,0.129
3015,114274855.6,111027088.3,100161587.1,-0.028420664,-0.097863516,0.00%,-100.00%,1,11704,WEST BABYLON,40.694407,-73.345275,0.132,0.135,0.137
3016,26259927.68,22638505.29,25006578.06,-0.137906792,0.10460376,-100.00%,100.00%,6,40361,PARIS,38.193142,-84.275911,0.181,0.194,0.186
3017,11803466.86,11314663.22,10336753.39,-0.04141187,-0.086428541,0.00%,-100.00%,1,26003,WHEELING,40.068162,-80.722516,0.202,0.205,0.21
3018,49493310.15,40998394.86,38855011.14,-0.171637647,-0.052279698,-100.00%,-100.00%,0,20111,MANASSAS PARK,38.792625,-77.448222,0.128,0.131,0.136
3022,97165204.19,78733163.24,62540602.02,-0.189697959,-0.205663796,-100.00%,-100.00%,0,95632,GALT,38.254377,-121.296727,0.172,0.175,0.2
3024,91855388.77,86465144.64,83268058.97,-0.05868185,-0.036975427,-100.00%,0.00%,3,94568,DUBLIN,37.705407,-121.93282,0.155,0.152,0.155
3025,70045163.52,68808006.07,72247349.94,-0.017662282,0.049984647,0.00%,100.00%,7,91901,ALPINE,32.83633805,-116.7757575,0.171,0.172,0.171
3026,78506617.71,70335358.14,59500434.95,-0.104083704,-0.154046606,-100.00%,-100.00%,0,94704,BERKELEY,37.866934,-122.268251,0.129,0.135,0.132
3028,31908694.67,30497874.23,28226057.14,-0.044214295,-0.074490998,0.00%,-100.00%,1,44142,BROOKPARK,41.40556,-81.79431,0.181,0.175,0.173
3029,73738718.23,66137599.58,57594103.04,-0.103081784,-0.129177602,-100.00%,-100.00%,0,95126,SAN JOSE,37.304625,-121.922594,0.161,0.159,0.152
3032,62405293.91,60013591.26,55930448.56,-0.038325317,-0.068036967,0.00%,-100.00%,1,44143,RICHMOND HEIGHTS,41.5401,-81.4972,0.15,0.159,0.16
3033,55074626.73,49462892.76,52784748.15,-0.101893273,0.067158535,-100.00%,100.00%,6,92543,HEMET,33.730882,-116.971095,0.175,0.182,0.185
3034,54133703.76,54691730.78,48846416.59,0.01030831,-0.106877477,100.00%,-100.00%,2,93657,SANGER,36.71127569,-119.5575044,0.226,0.22,0.206
3035,81424172.59,79333060.81,72975957.5,-0.025681707,-0.08013183,0.00%,-100.00%,1,44017,BEREA,41.373506,-81.861011,0.141,0.144,0.141
3039,123260790.7,122993874.9,126460223.7,-0.002165456,0.028183101,0.00%,100.00%,7,95076,WATSONVILLE,36.919585,-121.781584,0.168,0.167,0.163
3041,32713836.56,25573972.35,20920827.31,-0.218252121,-0.181948466,-100.00%,-100.00%,0,44310,AKRON,41.109025,-81.508597,0.12,0.14,0.138
3044,28696997.78,28614904.96,27583002.05,-0.002860676,-0.036061728,0.00%,0.00%,4,44425,HUBBARD,41.1565,-80.5846,0.18,0.177,0.167
3050,53306855.75,53584389.64,53950823.85,0.005206345,0.006838451,100.00%,100.00%,8,93933,MARINA,36.6838,-121.796,0.173,0.18,0.175
3051,67488643.02,64399647.26,63737931.18,-0.045770601,-0.010275151,0.00%,0.00%,4,93907,SALINAS,36.7931,-121.664,0.133,0.129,0.134
3053,77043730.55,75121199.53,74113289.15,-0.024953763,-0.013417123,0.00%,0.00%,4,94530,EL CERRITO,37.912864,-122.307836,0.163,0.163,0.162
3054,57376426.36,53993931.85,47399881.96,-0.058952687,-0.122125759,-100.00%,-100.00%,0,56001,MANKATO,44.166193,-93.97706,0.208,0.205,0.19
3056,87369041.65,96724740.64,89832721.57,0.107082541,-0.071253942,100.00%,-100.00%,2,93960,SOLEDAD,36.415675,-121.319754,0.145,0.142,0.13
3057,93979034.45,92680593.2,90793868.78,-0.013816286,-0.020357276,0.00%,0.00%,4,92677,LAGUNA NIGUEL,33.522956,-117.687925,0.128,0.126,0.131
3058,55654252.65,57636875.42,59017003.33,0.035623922,0.023945224,100.00%,100.00%,8,92555,MORENO VALLEY,33.891786,-117.206665,0.168,0.17,0.182
3059,49583422.34,229691579,243819280.6,3.632426891,0.061507268,100.00%,100.00%,8,96768,PUKALANI,20.82256313,-156.3302027,0.272,0.225,0.21
3061,99330366.73,94451104.72,92406710.55,-0.049121554,-0.021645,0.00%,0.00%,4,95127,SAN JOSE,37.381607,-121.828285,0.167,0.174,0.169
3062,66301632.28,64487256.95,64533039.78,-0.02736547,0.000709952,0.00%,100.00%,7,18330,EFFORT,40.97681,-75.44518,0.147,0.151,0.151
3063,85887229.16,75533197.32,69995701.32,-0.1205538,-0.073312083,-100.00%,-100.00%,0,3458,PETERBOROUGH,42.875272,-71.961578,0.123,0.128,0.131
3066,90173117.37,88311444.53,85083928.43,-0.020645542,-0.036546974,0.00%,0.00%,4,95829,SACRAMENTO,38.454354,-121.370033,0.181,0.18,0.178
3068,83289780.52,85246114.14,91143685.37,0.023488279,0.069182875,100.00%,100.00%,8,92126,SAN DIEGO,32.916531,-117.122337,0.146,0.144,0.144
3069,64483529.2,64100593.59,63533128.09,-0.005938503,-0.008852734,0.00%,0.00%,4,91320,NEWBURY PARK,34.17112359,-118.9559711,0.133,0.132,0.135
3070,42690738.01,188898972.3,232195089.3,3.4248233,0.229202502,100.00%,100.00%,8,96712,HALEIWA,21.591266,-158.103005,0.25,0.205,0.197
3075,79553636.13,80430643.79,84611221.03,0.011024105,0.051977419,100.00%,100.00%,8,94534,FAIRFIELD,38.215703,-122.141332,0.141,0.137,0.137
3077,65363578.84,66952650.4,66393114.49,0.024311269,-0.008357188,100.00%,0.00%,5,95355,MODESTO,37.654712,-120.959154,0.18,0.181,0.178
3078,88921695.01,83873132.12,90949493.39,-0.056775378,0.084369823,-100.00%,100.00%,6,94804,RICHMOND,37.92058,-122.348598,0.165,0.167,0.164
3079,74054705.48,74874316.54,75698061.19,0.011067643,0.011001698,100.00%,100.00%,8,95367,RIVERBANK,37.731494,-120.957509,0.19,0.194,0.191
3080,37732565.86,36239104.65,35473532.87,-0.039580166,-0.021125571,0.00%,0.00%,4,45424,HUBER HEIGHTS,39.824907,-84.121878,0.19,0.197,0.195
3082,54780377.77,56678782.23,53883630.49,0.034654826,-0.049315663,100.00%,0.00%,5,30241,LA GRANGE,33.057706,-84.987305,0.164,0.173,0.178
3083,22935910.56,21885094.26,18364550.55,-0.04581533,-0.16086491,0.00%,-100.00%,1,44305,AKRON,41.083877,-81.467625,0.174,0.178,0.178
3085,44633377.52,37140348.41,36435757.87,-0.1678795,-0.018971027,-100.00%,0.00%,3,68005,BELLEVUE,41.14276087,-95.90957928,0.168,0.171,0.169
3086,80889307.17,77000495.16,76295819.02,-0.048075724,-0.009151579,0.00%,0.00%,4,30120,CARTERSVILLE,34.150282,-84.825394,0.143,0.141,0.139
3087,104701773.2,85379206.04,90476126.99,-0.184548614,0.059697451,-100.00%,100.00%,6,63141,CREVE COEUR,38.67060481,-90.43786435,0.136,0.15,0.155
3088,51932531.92,52366415.24,52192456.66,0.00835475,-0.003321949,100.00%,0.00%,5,44281,WADSWORTH,41.03569,-81.72861,0.192,0.19,0.189
3090,42392300.88,42191287.9,41927032.57,-0.004741733,-0.006263268,0.00%,0.00%,4,44260,MOGADORE,41.051,-81.393,0.162,0.168,0.166
3092,52632112.55,52304174.74,50242298.12,-0.006230755,-0.03942088,0.00%,0.00%,4,44321,COPLEY,41.09963,-81.64521,0.142,0.147,0.148
3094,33386205.01,31379206.22,30669004.39,-0.060114613,-0.022632881,-100.00%,0.00%,3,43055,NEWARK,40.058844,-82.385938,0.161,0.16,0.179
3095,54342262.14,52119894.23,48688083.71,-0.040895756,-0.065844541,0.00%,-100.00%,1,36116,MONTGOMERY,32.340148,-86.196338,0.158,0.167,0.172
3096,211851297.9,208472882.4,196677177.2,-0.015947108,-0.056581485,0.00%,-100.00%,1,10465,BRONX,40.8256,-73.8208,0.152,0.157,0.155
3097,104345297.3,102767879.7,93070361.87,-0.015117285,-0.094363315,0.00%,-100.00%,1,7666,TEANECK,40.875873,-74.020055,0.133,0.143,0.143
3098,59378209.54,54360404.87,54624656.45,-0.084505826,0.004861104,-100.00%,100.00%,6,10925,GREENWOOD LAKE,41.22623602,-74.29217067,0.127,0.134,0.142
3099,129409666.5,119741828.3,119421073.2,-0.074707234,-0.002678722,-100.00%,0.00%,3,11706,BAY SHORE,40.727726,-73.227699,0.112,0.118,0.122
3102,56793175.6,56732797.04,57734156.55,-0.001063131,0.017650452,0.00%,100.00%,7,12498,WOODSTOCK,42.03671,-74.11112,0.125,0.137,0.147
3103,33136370.54,32164864.76,30315866.83,-0.029318412,-0.057485021,0.00%,-100.00%,1,34429,CRYSTAL RIVER,28.897781,-82.585293,0.203,0.203,0.203
3104,152680374.2,152375488,147370676.5,-0.001996892,-0.032845253,0.00%,0.00%,4,11040,NEW HYDE PARK,40.740558,-73.69759,0.145,0.146,0.152
3105,127760204.8,125961900,126894637.3,-0.014075626,0.007404916,0.00%,100.00%,7,11952,MATTITUCK,40.983966,-72.538411,0.121,0.125,0.123
3106,27734405.69,27077382.27,28272392.5,-0.023689832,0.044133152,0.00%,100.00%,7,32221,JACKSONVILLE,30.292129,-81.780915,0.192,0.195,0.2
3107,32333510.52,29358908.83,27943785.2,-0.091997486,-0.048200825,-100.00%,0.00%,3,34266,ARCADIA,27.214475,-81.859804,0.172,0.181,0.183
3109,45886448.46,45316501.65,44892584.24,-0.012420809,-0.009354593,0.00%,0.00%,4,33024,COOPER CITY,26.03091293,-80.27991826,0.171,0.171,0.172
3110,57504994.18,57190355.49,57669045.19,-0.005471502,0.008370112,0.00%,100.00%,7,60056,MOUNT PROSPECT,42.047778,-87.960693,0.159,0.155,0.16
3111,52612952.56,55608137.41,54347691.05,0.056928659,-0.022666581,100.00%,0.00%,5,34221,PALMETTO,27.52084,-82.573708,0.176,0.179,0.182
3112,36013760.58,34355647.02,34732168.76,-0.046041111,0.01095953,0.00%,100.00%,7,27949,SOUTHERN SHORES,36.099926,-75.723742,0.134,0.14,0.136
3113,43025116.56,42590907.57,42400640.3,-0.010091989,-0.004467321,0.00%,0.00%,4,29483,SUMMERVILLE,33.012095,-80.238358,0.151,0.152,0.151
3114,48442385.96,49367217.34,46433972.77,0.019091367,-0.05941685,100.00%,-100.00%,2,32763,ORANGE CITY,28.911366,-81.302234,0.201,0.206,0.208
3115,61307462.01,63022411.31,60567319.14,0.027972929,-0.038955859,100.00%,0.00%,5,32169,NEW SMYRNA BEACH,29.028229,-80.897234,0.162,0.165,0.162
3117,41406704.94,39910589.66,39780850.68,-0.036132198,-0.003250741,0.00%,0.00%,4,95301,ATWATER,37.361617,-120.611121,0.207,0.204,0.19
3118,47263617.89,44657725.54,47909251.39,-0.05513527,0.07280993,-100.00%,100.00%,6,32218,JACKSONVILLE,30.42929,-81.665166,0.183,0.2,0.197
3119,44931103.71,38024734.4,37975706.17,-0.153710208,-0.001289377,-100.00%,0.00%,3,33426,BOYNTON BEACH,26.527303,-80.090008,0.159,0.168,0.166
3120,41023263.9,36242488.77,35076367.76,-0.116538146,-0.032175522,-100.00%,0.00%,3,28671,RUTHERFORD COLLEGE,35.73993425,-81.52672945,0.187,0.197,0.194
3121,67638841.08,64449562.03,61686648.7,-0.047151592,-0.042869389,0.00%,0.00%,4,33165,MIAMI,25.734444,-80.381227,0.119,0.121,0.131
3122,67505165.4,65279348.52,60505263.4,-0.032972542,-0.073133161,0.00%,-100.00%,1,33952,PORT CHARLOTTE,26.995593,-82.116482,0.192,0.195,0.192
3124,34181126.78,29867212.98,25038247.35,-0.126207478,-0.16168116,-100.00%,-100.00%,0,39401,HATTIESBURG,31.3251,-89.3285,0.153,0.15,0.151
3125,83456933.97,80639044.39,72399889.49,-0.033764595,-0.102173271,0.00%,-100.00%,1,30076,ROSWELL,34.027976,-84.336237,0.107,0.108,0.111
3126,36858329.11,39937663.13,37254225.08,0.083545133,-0.067190663,100.00%,-100.00%,2,34229,OSPREY,27.17915844,-82.48290779,0.144,0.138,0.14
3127,46530413.52,40396978.21,40148081.04,-0.13181562,-0.006161282,-100.00%,0.00%,3,33823,AUBURNDALE,28.057868,-81.783616,0.189,0.199,0.208
3130,55379044,56671736.69,56208967.29,0.023342633,-0.008165788,100.00%,0.00%,5,33852,LAKE PLACID,27.296768,-81.357675,0.174,0.183,0.18
3132,41546386.78,37683620.69,37336318.2,-0.092974778,-0.009216272,-100.00%,0.00%,3,32817,ORLANDO,28.568064,-81.22445,0.159,0.171,0.176
3134,32041428.59,30231954.76,28974507.6,-0.056472945,-0.041593313,-100.00%,0.00%,3,76248,KELLER,32.899679,-97.237878,0.133,0.134,0.136
3136,93921998.05,91009202.75,83709679.95,-0.031012919,-0.080206425,0.00%,-100.00%,1,7031,NORTH ARLINGTON,40.777504,-74.129659,0.122,0.123,0.121
3138,85662353.47,87731485.9,79788656.59,0.024154513,-0.090535675,100.00%,-100.00%,2,11411,CAMBRIA HEIGHTS,40.696525,-73.745593,0.175,0.188,0.192
3139,39751472.22,37171379.2,35614697.85,-0.064905597,-0.041878493,-100.00%,0.00%,3,34769,ST CLOUD,28.248067,-81.30994,0.172,0.178,0.181
3140,12022865.86,10970326.78,12899390.42,-0.087544774,0.175843772,-100.00%,100.00%,6,19124,PHILADELPHIA,40.005787,-75.091574,0.177,0.197,0.201
3141,49422948.77,46552576.38,51321453.24,-0.058077724,0.102440665,-100.00%,100.00%,6,32812,ORLANDO,28.481497,-81.331155,0.174,0.183,0.179
3142,48627614.35,41745160.39,37697869.13,-0.14153386,-0.096952347,-100.00%,-100.00%,0,19050,LANSDOWNE,39.93972,-75.26633,0.144,0.148,0.146
3143,33021574.7,33011994.24,31311321.53,-0.000290127,-0.051516812,0.00%,-100.00%,1,85225,CHANDLER,33.335836,-111.825318,0.163,0.159,0.161
3144,31246316.84,30527488.53,33262401.35,-0.023005217,0.08958853,0.00%,100.00%,7,34785,WILDWOOD,28.847786,-82.046141,0.18,0.188,0.194
3145,56309947.5,60288013.06,59054594.56,0.070645876,-0.020458768,100.00%,0.00%,5,32835,ORLANDO,28.493193,-81.461527,0.137,0.142,0.15
3148,105721077.2,106966882.7,105626875.6,0.01178389,-0.012527309,100.00%,0.00%,5,10538,LARCHMONT,40.930152,-73.751597,0.103,0.105,0.111
3150,46117306.39,41821166.54,37044175.55,-0.093156782,-0.114224241,-100.00%,-100.00%,0,32714,ALTAMONTE SPRINGS,28.659487,-81.418402,0.143,0.151,0.143
3151,91100272.51,90446690.89,88213713.21,-0.00717431,-0.024688329,0.00%,0.00%,4,32903,INDIALANTIC,28.091731,-80.567533,0.139,0.146,0.144
3153,63999871.92,65387516.33,70435822.52,0.021681987,0.077205963,100.00%,100.00%,8,93454,SANTA MARIA,34.953574,-120.425624,0.144,0.151,0.147
3154,142329329.9,130102337.1,129205016.4,-0.085906347,-0.006897038,-100.00%,0.00%,3,10990,WARWICK,41.26056,-74.35703,0.109,0.121,0.124
3155,47585148.88,42648866.32,44997738.87,-0.103735781,0.055074677,-100.00%,100.00%,6,33870,SEBRING,27.473067,-81.445767,0.191,0.201,0.197
3157,49512087.32,46579580.16,43318423.15,-0.059228106,-0.070012589,-100.00%,-100.00%,0,33771,LARGO,27.917137,-82.762907,0.19,0.194,0.193
3158,78977459.33,70717651.34,67610851.26,-0.104584372,-0.043932456,-100.00%,0.00%,3,33426,BOYNTON BEACH,26.545114,-80.091244,0.125,0.138,0.13
3161,73576536.24,64903716.7,60934302.02,-0.117874801,-0.061158511,-100.00%,-100.00%,0,8520,EAST WINDSOR,40.266358,-74.489884,0.124,0.133,0.131
3162,38347696.51,30085924.17,29670421.38,-0.215443771,-0.013810538,-100.00%,0.00%,3,47374,RICHMOND,39.862381,-84.888796,0.17,0.186,0.191
3163,58289582.39,62640570.58,62604058.1,0.074644353,-0.000582889,100.00%,0.00%,5,60302,OAK PARK,41.879707,-87.783592,0.14,0.128,0.125
3164,28954727.5,29760487.89,35538315.82,0.027828284,0.194144261,100.00%,100.00%,8,33440,CLEWISTON,26.753613,-80.940985,0.194,0.201,0.211
3165,47533302.06,36363727.07,35792936.8,-0.234984201,-0.015696693,-100.00%,0.00%,3,15068,NEW KENSINGTON,40.555278,-79.759896,0.184,0.182,0.202
3166,44344738.62,38244273.15,38646465.92,-0.137569093,0.010516418,-100.00%,100.00%,6,21740,HAGERSTOWN,39.613672,-77.693749,0.169,0.165,0.168
3168,91580371.29,91661398.98,85189863.98,0.000884771,-0.070602621,100.00%,-100.00%,2,16504,ERIE,42.1084,-80.0497,0.155,0.158,0.163
3169,27845890.73,27926746.2,26897885.72,0.002903677,-0.036841402,100.00%,0.00%,5,44041,GENEVA,41.8064,-80.9448,0.184,0.189,0.185
3170,72132877.9,72262007.13,71993157.03,0.001790158,-0.00372049,100.00%,0.00%,5,60656,CHICAGO,41.976272,-87.788569,0.147,0.156,0.155
3171,63324492.45,59620776.28,59675195.8,-0.058487893,0.000912761,-100.00%,100.00%,6,34450,INVERNESS,28.83655,-82.337103,0.2,0.207,0.201
3172,22254287.02,20307892.4,21634253.41,-0.087461558,0.065312588,-100.00%,100.00%,6,89110,LAS VEGAS,36.180163,-115.081007,0.164,0.159,0.153
3173,34807361.75,35672943.24,31471721.65,0.024867771,-0.117770534,100.00%,-100.00%,2,77504,PASADENA,29.664397,-95.191975,0.17,0.172,0.176
3174,52296394.31,54954446.73,54021903.8,0.050826686,-0.016969381,100.00%,0.00%,5,43055,NEWARK,40.046881,-82.452565,0.152,0.154,0.155
3176,75770797.26,84476685,69721730.37,0.114897666,-0.17466304,100.00%,-100.00%,2,77074,HOUSTON,29.692664,-95.510832,0.131,0.133,0.13
